"Property ID","Property Type","Listing Type","Bedrooms","Reporting Month","Occupancy Rate","Active Listing Nights","Currency","Revenue (USD)","Revenue Potential (USD)","ADR (USD)","Cleaning Fee Total (USD)","Number of Reservations","Reservation Days","Available Days","Blocked Days","Country","State","City","Postal Code","Neighborhood","Metropolitan Statistical Area","Latitude","Longitude","Active","Scraped During Month","Airbnb Property ID","Airbnb Host ID","Vrbo Property ID","Vrbo Host ID","Property Manager","Revenue (Native)","ADR (Native)","Revenue Potential (Native)","Cleaning Fee Total (Native)"
"abnb_1126212831872400819","Hotel","Private room","1","5/1/2025","0.866667","15","usd","206","425.79","15.85","62","4","13","2","16","Mexico","Yucatan","Merida","","Merida Oeste","","20.99581801","-89.65223415","True","True","1.12621E+18","267574178","","","","4082.92","314.07","8295.84","1238"
"abnb_1126392350579826963","Apartment","Entire home/apt","0","5/1/2025","0.677419","31","usd","354","354","16.86","0","3","21","10","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.0062056","-89.57868","True","True","1.12639E+18","124759166","","","","6945.43","330.73","6897.18","0"
"abnb_1126754797379146911","House","Entire home/apt","1","5/1/2025","1","24","usd","2638","3407.44","109.92","95","4","24","0","7","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9827227","-89.6350668","True","True","1.12675E+18","97338342","","","","51498.32","2145.76","66389.03","1937"
"abnb_1126795515397175031","Apartment","Entire home/apt","1","5/1/2025","1","31","usd","518","518","16.71","8","2","31","0","0","Mexico","Yucatan","Merida","","Merida Este","","20.9908","-89.56513","True","True","1.1268E+18","562925582","","","","10265.11","331.13","10092.48","305"
"abnb_1126871445610194918","House","Private room","1","5/1/2025","0.611111","18","usd","219","377.17","19.91","0","2","11","7","13","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.971","-89.62841","True","True","1.12687E+18","29746135","","","","4346.78","395.16","7348.69","0"
"abnb_17524517","House","Entire home/apt","3","5/1/2025","0.5","20","usd","1934","2997.7","193.4","160","2","10","10","11","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9699911","-89.6279524","True","True","17524517","61395289","","","","37677.53","3767.75","58405.84","3110"
"abnb_17546876","Villa","Private room","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.94476","-89.62781","True","True","17546876","67287490","","","","0","0","0","0"
"abnb_1309409221396196559","Apartment","Entire home/apt","1","5/1/2025","0.806452","31","usd","1277","1277","51.08","165","9","25","6","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","21.01295874","-89.59033801","True","True","1.30941E+18","85346664","","","","25035.41","1001.42","24880.49","3312"
"abnb_1309489122646204590","Apartment","Entire home/apt","1","5/1/2025","0.823529","17","usd","638","1163.4","45.57","21","3","14","3","14","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97526214","-89.62552473","True","True","1.30949E+18","479263569","","","","12598.62","899.9","22667.07","624"
"abnb_1309532399868086814","Guest house","Private room","1","5/1/2025","0","8","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","","","20.98896","-89.5381845","True","True","1.30953E+18","462107118","","","","0","0","0","0"
"abnb_1309566573597331258","Apartment","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9692886","-89.627227","True","True","1.30957E+18","579034448","","","","0","0","0","0"
"abnb_1309584360670651030","House","Entire home/apt","4","5/1/2025","0.516129","31","usd","2412","2412","150.75","128","6","16","15","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9756984","-89.6224978","True","True","1.30958E+18","381604239","","","","47051","2940.69","46994.32","2564"
"abnb_1309595732321390481","House","Entire home/apt","1","5/1/2025","0.612903","31","usd","486","486","25.58","0","3","19","12","0","Mexico","Yucatan","Merida","","","","21.06839369","-89.66087071","True","True","1.3096E+18","5950223","","","","9543.99","502.32","9469.01","0"
"abnb_1309605568169593644","House","Entire home/apt","2","5/1/2025","0","17","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9666","-89.61139","True","True","1.30961E+18","666550165","","","","0","0","0","0"
"abnb_1309636349110592603","Bed & Breakfast","Private room","0","5/1/2025","0","19","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9791268","-89.631695","True","True","1.30964E+18","27614243","","","","0","0","0","0"
"abnb_1309691153644404590","Townhouse","Entire home/apt","2","5/1/2025","0.347826","23","usd","504","504","63","40","1","8","23","0","Mexico","Yucatan","Merida","","Merida Oeste","","21.00642108","-89.63303424","True","True","1.30969E+18","310472448","","","","9918","1239.75","9819.71","896"
"abnb_1309798890409719168","House","Entire home/apt","3","5/1/2025","0","11","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.00991468","-89.60958671","True","True","1.3098E+18","98808584","","","","0","0","0","0"
"abnb_1310154639124839760","House","Entire home/apt","2","5/1/2025","0.419355","31","usd","1252","1252","96.31","240","5","13","18","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98119724","-89.61463636","True","True","1.31015E+18","170774419","","","","24427.67","1879.05","24393.4","4667"
"abnb_1310156755400421193","Guest house","Entire home/apt","3","5/1/2025","0.903226","31","usd","754","754","26.93","129","11","28","3","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 2","","21.015327","-89.6291751","True","True","1.31016E+18","565899452","","","","14935.84","533.42","14690.6","2714"
"abnb_1310291736543526344","Guest house","Private room","1","5/1/2025","0","12","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Este","","20.959479","-89.6029695","True","True","1.31029E+18","661512648","","","","0","0","0","0"
"abnb_1310298450931308896","House","Private room","1","5/1/2025","0.16129","31","usd","130","130","26","0","3","5","26","0","Mexico","Yucatan","Merida","","Merida Este","","20.959479","-89.6029695","True","True","1.3103E+18","661512648","","","","2551.37","510.27","2532.86","0"
"abnb_1310304469942022213","House","Private room","0","5/1/2025","0","12","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Este","","20.959479","-89.6029695","True","True","1.3103E+18","661512648","","","","0","0","0","0"
"abnb_1310319741515192152","House","Private room","1","5/1/2025","0.064516","31","usd","52","52","26","0","2","2","29","0","Mexico","Yucatan","Merida","","Merida Este","","20.959479","-89.6029695","True","True","1.31032E+18","661512648","","","","1020.55","510.28","1013.14","0"
"abnb_1310375397574359239","Guest house","Shared room","0","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97638818","-89.62406925","True","True","1.31038E+18","658779180","","","","0","0","0","0"
"abnb_29698651","Apartment","Entire home/apt","1","5/1/2025","0.83871","31","usd","897","897","34.5","39","4","26","5","0","Mexico","Yucatan","Merida","","Merida Este","","20.96649","-89.60854","True","True","29698651","39454681","","","","17759.27","683.05","17476.74","1085"
"abnb_29704676","House","Entire home/apt","3","5/1/2025","0.064516","31","usd","187","187","93.5","32","1","2","29","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96396364","-89.62648332","True","True","29704676","81014185","","","","3646.08","1823.04","3643.42","622"
"abnb_29705565","Apartment","Entire home/apt","1","5/1/2025","0.225806","31","usd","319","319","45.57","47","3","7","24","0","Mexico","Yucatan","Merida","","Merida Este","","20.96565","-89.60722","True","True","29705565","39454681","","","","6252.99","893.28","6215.25","991"
"abnb_36846724","House","Entire home/apt","4","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97097","-89.6326","True","True","36846724","46006118","","","","0","0","0","0"
"abnb_36850573","Loft","Entire home/apt","0","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","21.00728","-89.59403","True","True","36850573","891289","","","","0","0","0","0"
"abnb_32477186","House","Entire home/apt","1","5/1/2025","0.451613","31","usd","416","416","29.71","18","5","14","17","0","Mexico","Yucatan","Merida","","97314","","20.99284","-89.70669","True","True","32477186","228275365","","","","8232.58","588.04","8105.16","460"
"abnb_32492484","House","Private room","1","5/1/2025","0.529412","17","usd","167","304.56","18.56","3","2","9","8","14","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.0188","-89.57525","True","True","32492484","115689226","","","","3380.1","375.57","5933.96","114"
"abnb_33217607","House","Entire home/apt","4","5/1/2025","0.041667","24","usd","139","139","139","32","1","1","30","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","20.99859196","-89.60354537","True","True","33217607","118168684","","","","2702.1","2702.1","2708.21","623"
"abnb_33226107","Guest house","Private room","0","5/1/2025","0","10","usd","0","0","0","0","0","0","10","21","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","21.00634","-89.59204","True","True","33226107","182075265","","","","0","0","0","0"
"abnb_33226394","House","Private room","0","5/1/2025","0.366667","30","usd","215","215","19.55","0","1","11","20","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","21.00523382","-89.59152211","True","True","33226394","182075265","","","","4218.29","383.48","4188.96","0"
"abnb_24428856","Guest suite","Entire home/apt","1","5/1/2025","0.193548","31","usd","236","236","39.33","6","1","6","25","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.95464","-89.63931","True","True","24428856","184440455","","","","4673.74","778.96","4598.12","228"
"abnb_35934721","House","Entire home/apt","3","5/1/2025","0.387097","31","usd","941","941","78.42","57","3","12","19","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.95303","-89.61889","True","True","35934721","252575160","","","","18476.65","1539.72","18334.02","1207"
"abnb_35959642","Guest suite","Entire home/apt","1","5/1/2025","0","2","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","","","21.06159","-89.646","True","True","35959642","34644554","","","","0","0","0","0"
"abnb_4122086","House","Entire home/apt","2","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9715","-89.61864","True","True","4122086","21382887","","","","0","0","0","0"
"abnb_607831850593316568","Vacation home","Entire home/apt","3","5/1/2025","0.806452","31","usd","884","884","35.36","0","7","25","6","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96769","-89.629852","True","True","6.07832E+17","454845863","","","","17156.49","686.26","17223.46","0"
"abnb_6085266","Hotel","Private room","2","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.96858","-89.61675","True","True","6085266","31582657","","","","0","0","0","0"
"abnb_608626825497651564","House","Entire home/apt","2","5/1/2025","0.956522","23","usd","1079","1454.34","49.05","56","5","22","1","8","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98855","-89.62767","True","True","6.08627E+17","177719123","","","","21213.49","964.25","28335.69","1291"
"abnb_608827038139951061","Condominium (condo)","Entire home/apt","1","5/1/2025","0.870968","31","usd","647","647","23.96","75","8","27","4","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.02192","-89.56876","True","True","6.08827E+17","70541489","","","","12882.81","477.14","12605.86","1632"
"abnb_608867018294816955","House","Entire home/apt","4","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","20.999784","-89.575554","True","True","6.08867E+17","435951761","","","","0","0","0","0"
"abnb_53857767","Hostel","Shared room","0","5/1/2025","0.125","8","usd","26","26","26","0","1","1","30","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97320938","-89.62335968","True","True","53857767","43702199","","","","510.28","510.28","506.57","0"
"abnb_53857864","Hostel","Shared room","1","5/1/2025","0","2","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97320938","-89.62335968","True","True","53857864","43702199","","","","0","0","0","0"
"abnb_53857977","Hostel","Shared room","0","5/1/2025","0.035714","28","usd","22","22","22","0","1","1","30","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97323036","-89.62326813","True","True","53857977","43702199","","","","434.68","434.68","428.64","0"
"abnb_53868022","Apartment","Entire home/apt","1","5/1/2025","0.321429","28","usd","271","300.03","30.11","0","5","9","19","3","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.02423","-89.63174","True","True","53868022","111547267","","","Host / Alejandro","5291.73","587.97","5845.74","0"
"abnb_53868522","Apartment","Entire home/apt","1","5/1/2025","0.333333","30","usd","292","301.73","29.2","0","6","10","20","1","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.02401","-89.63027","True","True","53868522","111547267","","","Host / Alejandro","5707.5","570.75","5878.84","0"
"abnb_53869505","Apartment","Entire home/apt","1","5/1/2025","0.225806","31","usd","206","206","29.43","0","2","7","24","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.02432","-89.63042","True","True","53869505","111547267","","","Host / Alejandro","4002.81","571.83","4013.61","0"
"abnb_53869600","House","Entire home/apt","3","5/1/2025","0.875","16","usd","1400","2743.46","100","69","2","14","2","15","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.973204","-89.634254","True","True","53869600","449635530","","","","27337.32","1952.67","53452.39","1475"
"abnb_53869651","Apartment","Entire home/apt","1","5/1/2025","0.444444","27","usd","352","404.14","29.33","0","4","12","15","4","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.02451","-89.63227","True","True","53869651","111547267","","","Host / Alejandro","6879.24","573.27","7874.12","0"
"abnb_53869911","Apartment","Entire home/apt","1","5/1/2025","0.266667","30","usd","253","261.43","31.63","0","3","8","22","1","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.02397","-89.63042","True","True","53869911","111547267","","","Host / Alejandro","4932.66","616.58","5093.68","0"
"abnb_53874807","Serviced apartment","Entire home/apt","1","5/1/2025","1","31","usd","1550","1550","50","255","10","31","0","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.02961","-89.60303","True","True","53874807","509769854","","","","30493.9","983.67","30199.5","5286"
"abnb_51084598","Hotel","Private room","1","5/1/2025","0.5","14","usd","469","469","67","0","1","7","24","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97462","-89.62742","True","True","51084598","147358139","","","","9128.21","1304.03","9137.78","0"
"abnb_52171771","Condominium (condo)","Entire home/apt","2","5/1/2025","0.230769","13","usd","172","410.14","57.33","45","1","3","10","18","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.0201","-89.62102","True","True","52171771","69706365","","","","3363.3","1121.1","7990.98","876"
"abnb_52189190","Villa","Entire home/apt","1","5/1/2025","0.263158","19","usd","309","504.16","61.8","37","2","5","14","12","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.03439","-89.59232","True","True","52189190","38725908","","","","6040.56","1208.11","9822.79","733"
"abnb_650230453850973679","Serviced apartment","Entire home/apt","1","5/1/2025","0.125","16","usd","66","127.88","33","4","1","2","14","15","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.03634","-89.64346","True","True","6.5023E+17","96655382","","","","1302.66","651.33","2491.46","96"
"abnb_650623190529878634","House","Entire home/apt","2","5/1/2025","0.258065","31","usd","1763","1763","220.38","0","3","8","23","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9489232","-89.628815","True","True","6.50623E+17","98712621","","","","34339.57","4292.45","34349.5","0"
"abnb_650655587382852003","Loft","Entire home/apt","1","5/1/2025","0.064516","31","usd","72","72","36","22","2","2","29","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.0402496","-89.6448486","True","True","6.50656E+17","464576984","","","","1397.9","698.95","1402.82","428"
"abnb_650755698646124929","House","Entire home/apt","2","5/1/2025","0","8","usd","0","129.82","0","0","0","0","10","21","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.96852","-89.61876","True","True","6.50756E+17","12134593","2875467","","","0","0","2529.3","0"
"abnb_650889513214864120","Serviced apartment","Entire home/apt","1","5/1/2025","0.354839","31","usd","349","349","31.73","0","1","11","20","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98976","-89.6247","True","True","6.5089E+17","445595656","","","","6871.67","624.7","6799.76","0"
"vrbo_2600270","House","Entire home/apt","4","5/1/2025","0.448276","29","usd","5968","5968","459.08","118","4","13","16","2","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.975879","-89.617881","True","True","","","2600270","","","116308.8","8946.83","116277.83","2330"
"vrbo_4867720ha","House","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","GL55","Merida Centro Sud","","20.968029","-89.629203","True","True","","","4867720ha","","","0","0","0","0"
"vrbo_8368890ha","Apartment","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","E10","Merida Centro Sud","","20.966863","-89.616758","True","True","","","8368890ha","","","0","0","0","0"
"abnb_912389230600164095","House","Entire home/apt","3","5/1/2025","0.129032","31","usd","239","239","59.75","41","2","4","27","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9543764","-89.6256959","True","True","9.12389E+17","445840469","","","","4722.55","1180.64","4656.57","855"
"abnb_912582445856729058","House","Private room","1","5/1/2025","0.461538","26","usd","588","701.08","49","122","6","12","14","5","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9820458","-89.6216603","True","True","9.12582E+17","118661046","","","","11487.78","957.32","13659.47","2452"
"abnb_912584041330953990","House","Private room","1","5/1/2025","0.645161","31","usd","1086","1086","54.3","252","11","20","11","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9820458","-89.6216603","True","True","9.12584E+17","118661046","","","","21208.24","1060.41","21159.14","4894"
"abnb_912702882776304684","House","Entire home/apt","2","5/1/2025","0.258065","31","usd","536","536","67","52","3","8","23","0","Mexico","Yucatan","Merida","","","","21.06160685","-89.63879514","True","True","9.12703E+17","519727896","","","","10439.9","1304.99","10443.18","1021"
"vrbo_11692796ha","House","Entire home/apt","2","5/1/2025","0.677419","31","usd","3176","3176","151.24","103","5","21","10","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.958126","-89.617195","True","True","","","11692796ha","","","61997.91","2952.28","61879.75","2125"
"vrbo_11697575ha","Apartment","Entire home/apt","2","5/1/2025","0.266667","30","usd","965","997.17","120.63","36","3","8","22","1","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.977379","-89.619689","True","True","","","11697575ha","","","18856.23","2357.03","19428.37","756"
"vrbo_11704987ha","House","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","","","21.042803","-89.663471","True","True","","","11704987ha","","","0","0","0","0"
"vrbo_11721402ha","Apartment","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.030657","-89.59455","True","True","","","11721402ha","1408521","Your.Rentals","0","0","0","0"
"vrbo_11743412ha","House","Entire home/apt","1","5/1/2025","0.967742","31","usd","1680","1680","56","0","1","30","1","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97875","-89.629134","True","True","","","11743412ha","","","32852.4","1095.08","32732.36","120"
"vrbo_11746913ha","Apartment","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98572","-89.615453","True","True","","","11746913ha","","","0","0","0","0"
"vrbo_11766575ha","House","Entire home/apt","1","5/1/2025","0.451613","31","usd","744","744","53.14","0","2","14","17","0","Mexico","Yucatan","Merida","","Merida Sud Este","","20.950269","-89.60171","True","True","","","11766575ha","","","14495.76","1035.41","14495.76","0"
"vrbo_11783697ha","House","Entire home/apt","3","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","","","21.061967","-89.644335","True","True","","","11783697ha","","","0","0","0","0"
"vrbo_11790919ha","House","Entire home/apt","2","5/1/2025","0","12","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Oeste","","21.022846","-89.656953","True","True","","","11790919ha","","","0","0","0","0"
"vrbo_11791248ha","Apartment","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9722","-89.627086","True","True","","","11791248ha","","","0","0","0","0"
"vrbo_11799114ha","Apartment","Entire home/apt","1","5/1/2025","0.483871","31","usd","1524","1524","101.6","139","4","15","16","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.026169","-89.605095","True","True","","","11799114ha","","","29869.74","1991.32","29692.93","2885"
"vrbo_11799122ha","Apartment","Entire home/apt","1","5/1/2025","0.903226","31","usd","1878","1878","67.07","103","3","28","3","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.022278","-89.608848","True","True","","","11799122ha","","","36907.23","1318.12","36590.11","2324"
"vrbo_11804241ha","House","Entire home/apt","4","5/1/2025","0","20","usd","0","0","0","0","0","0","20","11","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96508","-89.631495","True","True","","","11804241ha","","","0","0","0","0"
"vrbo_11804337ha","House","Entire home/apt","8","5/1/2025","0","16","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.980198","-89.625034","True","True","","","11804337ha","","","0","0","0","0"
"vrbo_11804339ha","Aparthotel","Entire home/apt","1","5/1/2025","0","16","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.981838","-89.627659","True","True","","","11804339ha","","","0","0","0","0"
"vrbo_11804340ha","Aparthotel","Entire home/apt","1","5/1/2025","0","16","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.980637","-89.626213","True","True","","","11804340ha","","","0","0","0","0"
"vrbo_11804341ha","Aparthotel","Entire home/apt","1","5/1/2025","0.045455","22","usd","115","116","115","28","1","1","30","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.978676","-89.624498","True","True","","","11804341ha","","","2240.07","2240.07","2260.09","545"
"vrbo_11804342ha","Aparthotel","Entire home/apt","1","5/1/2025","0","16","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97935","-89.629857","True","True","","","11804342ha","","","0","0","0","0"
"vrbo_11804343ha","Aparthotel","Entire home/apt","1","5/1/2025","0","16","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.978428","-89.630045","True","True","","","11804343ha","","","0","0","0","0"
"vrbo_11804344ha","Aparthotel","Entire home/apt","1","5/1/2025","0.05","20","usd","137","138","137","28","1","1","30","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.980272","-89.62967","True","True","","","11804344ha","","","2668.71","2668.71","2688.73","545"
"vrbo_11804345ha","Aparthotel","Entire home/apt","1","5/1/2025","0","16","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98052","-89.624123","True","True","","","11804345ha","","","0","0","0","0"
"vrbo_11804346ha","Aparthotel","Entire home/apt","1","5/1/2025","0.045455","22","usd","119","120","119","28","1","1","30","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.981355","-89.629026","True","True","","","11804346ha","","","2318","2318","2338.03","545"
"vrbo_11811339ha","Apartment","Entire home/apt","1","5/1/2025","0.2","5","usd","26","26","26","0","1","1","30","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.954887","-89.627652","True","True","","","11811339ha","","","506.57","506.57","506.57","0"
"vrbo_11811343ha","Apartment","Entire home/apt","1","5/1/2025","0","17","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.959796","-89.627075","True","True","","","11811343ha","","","0","0","0","0"
"vrbo_11811344ha","Apartment","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.954586","-89.62729","True","True","","","11811344ha","","","0","0","0","0"
"vrbo_11811345ha","Apartment","Entire home/apt","1","5/1/2025","0","18","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.95777","-89.629178","True","True","","","11811345ha","","","0","0","0","0"
"vrbo_11818195ha","House","Entire home/apt","2","5/1/2025","0.04","25","usd","74","85.84","74","0","1","1","26","4","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.964546","-89.626953","True","True","","","11818195ha","","","1441.78","1441.78","1672.47","0"
"vrbo_11818208ha","House","Entire home/apt","3","5/1/2025","0.571429","21","usd","1125","1232.14","93.75","0","8","12","17","2","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.958853","-89.628535","True","True","","","11818208ha","","","21919.01","1826.58","24006.52","0"
"vrbo_11818220ha","House","Entire home/apt","3","5/1/2025","0.6","25","usd","1357","1682.69","90.47","0","6","15","10","6","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.974592","-89.621525","True","True","","","11818220ha","","","26439.16","1762.61","32784.81","0"
"vrbo_11830640ha","House","Entire home/apt","3","5/1/2025","0.045455","22","usd","155","155","155","0","1","1","30","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98839","-89.611527","True","True","","","11830640ha","","","3019.95","3019.95","3019.95","0"
"vrbo_11830666ha","Apartment","Entire home/apt","1","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Temozon Norte","","21.067546","-89.612732","True","True","","","11830666ha","","","0","0","0","0"
"abnb_1162277015780470882","House","Entire home/apt","5","5/1/2025","0.419355","31","usd","2463","2463","189.46","0","8","13","18","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 2","","21.01233262","-89.63418988","True","True","1.16228E+18","152990588","","","","47993.87","3691.84","47987.98","0"
"abnb_1162384765836779003","Serviced apartment","Entire home/apt","1","5/1/2025","0.238095","21","usd","126","186","25.2","24","2","5","16","10","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.01163","-89.56775","True","True","1.16238E+18","507939528","","","","2511.08","502.22","3623.94","504"
"abnb_1162434519290453706","House","Entire home/apt","2","5/1/2025","0.5","12","usd","586","1074.35","97.67","34","2","6","15","10","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97196","-89.62932","True","True","1.16243E+18","4809466","","","","11466.88","1911.15","20932.15","712"
"abnb_1163161989924652016","House","Entire home/apt","3","5/1/2025","0.258065","31","usd","1005","1005","125.63","0","2","8","23","0","Mexico","Yucatan","Merida","","Merida Este","","20.9597","-89.61004","True","True","1.16316E+18","262839221","","","","19590.73","2448.84","19580.97","0"
"abnb_1163244403572162382","Guest suite","Private room","1","5/1/2025","0.074074","27","usd","90","90","45","0","2","2","29","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9567021","-89.624337","True","True","1.16324E+18","563789420","","","","1738.71","869.36","1753.52","0"
"abnb_1163340702802055906","Guest suite","Private room","1","5/1/2025","0.096774","31","usd","125","125","41.67","6","1","3","28","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9567021","-89.624337","True","True","1.16334E+18","563789420","","","","2416.26","805.42","2435.44","114"
"abnb_820557257351890395","Condominium (condo)","Entire home/apt","1","5/1/2025","0.241379","29","usd","416","444.69","59.43","45","3","7","22","2","Mexico","Yucatan","Merida","","Temozon Norte","","21.06639","-89.61651","True","True","8.20557E+17","499763784","","","","8147.67","1163.95","8664.15","918"
"abnb_820623033516792813","House","Entire home/apt","2","5/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","97314","","21.00483","-89.69436","True","True","8.20623E+17","499772383","","","","0","0","0","0"
